robot_number;x [mm];y [mm];geometry
22966;254.29422860830758;-503.0344345520646;POINT (254.29422860830758 -503.0344345520646)
22967;254.29422860830758;-213.90344531333602;POINT (254.29422860830758 -213.90344531333602)
22968;254.29422860830758;-203.16544531333602;POINT (254.29422860830758 -203.16544531333602)
22969;254.29422860830758;-192.42744531333602;POINT (254.29422860830758 -192.42744531333602)
22970;254.29422860830758;-181.68944531333602;POINT (254.29422860830758 -181.68944531333602)
22971;254.29422860830758;-170.95144531333602;POINT (254.29422860830758 -170.95144531333602)
22972;254.29422860830758;118.17954392539247;POINT (254.29422860830758 118.17954392539247)
22973;254.29422860830758;128.91754392539247;POINT (254.29422860830758 128.91754392539247)
22974;254.29422860830758;139.65554392539246;POINT (254.29422860830758 139.65554392539246)
22975;254.29422860830758;150.39354392539246;POINT (254.29422860830758 150.39354392539246)
22976;254.29422860830758;161.13154392539246;POINT (254.29422860830758 161.13154392539246)
22977;254.29422860830758;450.26253316412095;POINT (254.29422860830758 450.26253316412095)
22978;254.29422860830758;461.00053316412095;POINT (254.29422860830758 461.00053316412095)
22979;254.29422860830758;471.73853316412095;POINT (254.29422860830758 471.73853316412095)
22980;254.29422860830758;482.47653316412095;POINT (254.29422860830758 482.47653316412095)
22981;254.29422860830758;493.21453316412095;POINT (254.29422860830758 493.21453316412095)
22982;254.29422863405995;-493.21448385809276;POINT (254.29422863405995 -493.21448385809276)
22983;254.29422863405995;-471.73848385809276;POINT (254.29422863405995 -471.73848385809276)
22984;254.29422863405995;-461.00048385809276;POINT (254.29422863405995 -461.00048385809276)
22985;254.29422863405995;-450.26248385809276;POINT (254.29422863405995 -450.26248385809276)
22986;254.29422863405995;-161.13149461936425;POINT (254.29422863405995 -161.13149461936425)
22987;254.29422863405995;-139.65549461936425;POINT (254.29422863405995 -139.65549461936425)
22988;254.29422863405995;-128.91749461936425;POINT (254.29422863405995 -128.91749461936425)
22989;254.29422863405995;-118.17949461936425;POINT (254.29422863405995 -118.17949461936425)
22990;254.29422863405995;170.95149461936424;POINT (254.29422863405995 170.95149461936424)
22991;254.29422863405995;192.42749461936424;POINT (254.29422863405995 192.42749461936424)
22992;254.29422863405995;203.16549461936424;POINT (254.29422863405995 203.16549461936424)
22993;254.29422863405995;213.90349461936424;POINT (254.29422863405995 213.90349461936424)
22994;254.29422863405995;503.0344838580927;POINT (254.29422863405995 503.0344838580927)
22995;254.29422863405995;524.5104838580927;POINT (254.29422863405995 524.5104838580927)
22996;254.29422863405995;535.2484838580928;POINT (254.29422863405995 535.2484838580928)
22997;254.29422863405995;545.9864838580927;POINT (254.29422863405995 545.9864838580927)
22998;254.29422863405998;-482.4764838580927;POINT (254.29422863405998 -482.4764838580927)
22999;254.29422863405998;-150.39349461936425;POINT (254.29422863405998 -150.39349461936425)
23000;254.29422863405998;181.68949461936424;POINT (254.29422863405998 181.68949461936424)
23001;254.29422863405998;513.7724838580928;POINT (254.29422863405998 513.7724838580928)
23002;256.02627941587645;-379.94493993270027;POINT (256.02627941587645 -379.94493993270027)
23003;256.02627941587645;-369.20693993270027;POINT (256.02627941587645 -369.20693993270027)
23004;256.02627941587645;-358.46893993270027;POINT (256.02627941587645 -358.46893993270027)
23005;256.02627941587645;-347.73093993270027;POINT (256.02627941587645 -347.73093993270027)
23006;256.02627941587645;-336.99293993270027;POINT (256.02627941587645 -336.99293993270027)
23007;256.02627941587645;-47.86195069397178;POINT (256.02627941587645 -47.86195069397178)
23008;256.02627941587645;-37.12395069397178;POINT (256.02627941587645 -37.12395069397178)
23009;256.02627941587645;-26.385950693971786;POINT (256.02627941587645 -26.385950693971786)
23010;256.02627941587645;-15.647950693971787;POINT (256.02627941587645 -15.647950693971787)
23011;256.02627941587645;-4.909950693971787;POINT (256.02627941587645 -4.909950693971787)
23012;256.02627941587645;284.2210385447567;POINT (256.02627941587645 284.2210385447567)
23013;256.02627941587645;294.9590385447567;POINT (256.02627941587645 294.9590385447567)
23014;256.02627941587645;305.6970385447567;POINT (256.02627941587645 305.6970385447567)
23015;256.02627941587645;316.4350385447567;POINT (256.02627941587645 316.4350385447567)
23016;256.02627941587645;327.1730385447567;POINT (256.02627941587645 327.1730385447567)
23017;256.02627944162884;-327.1729892387285;POINT (256.02627944162884 -327.1729892387285)
23018;256.02627944162884;-316.4349892387285;POINT (256.02627944162884 -316.4349892387285)
23019;256.02627944162884;-305.6969892387285;POINT (256.02627944162884 -305.6969892387285)
23020;256.02627944162884;-294.9589892387285;POINT (256.02627944162884 -294.9589892387285)
23021;256.02627944162884;-284.2209892387285;POINT (256.02627944162884 -284.2209892387285)
23022;256.02627944162884;4.909999999999982;POINT (256.02627944162884 4.909999999999982)
23023;256.02627944162884;15.647999999999982;POINT (256.02627944162884 15.647999999999982)
23024;256.02627944162884;26.385999999999985;POINT (256.02627944162884 26.385999999999985)
23025;256.02627944162884;37.12399999999998;POINT (256.02627944162884 37.12399999999998)
23026;256.02627944162884;47.86199999999998;POINT (256.02627944162884 47.86199999999998)
23027;256.02627944162884;336.99298923872846;POINT (256.02627944162884 336.99298923872846)
23028;256.02627944162884;347.73098923872845;POINT (256.02627944162884 347.73098923872845)
23029;256.02627944162884;358.46898923872845;POINT (256.02627944162884 358.46898923872845)
23030;256.02627944162884;369.20698923872845;POINT (256.02627944162884 369.20698923872845)
23031;256.02627944162884;379.94498923872845;POINT (256.02627944162884 379.94498923872845)
23032;256.59230480396224;-269.5791625660565;POINT (256.59230480396224 -269.5791625660565)
23033;256.59230480396224;-258.8411625660565;POINT (256.59230480396224 -258.8411625660565)
23034;256.59230480396224;62.50382667267203;POINT (256.59230480396224 62.50382667267203)
23035;256.59230480396224;73.24182667267202;POINT (256.59230480396224 73.24182667267202)
23036;256.59230480396224;394.5868159114005;POINT (256.59230480396224 394.5868159114005)
23037;256.59230480396224;405.3248159114005;POINT (256.59230480396224 405.3248159114005)
23038;256.59230481966085;-434.6206872423824;POINT (256.59230481966085 -434.6206872423824)
23039;256.59230481966085;-423.8826872423824;POINT (256.59230481966085 -423.8826872423824)
23040;256.59230481966085;-102.53769800365392;POINT (256.59230481966085 -102.53769800365392)
23041;256.59230481966085;-91.79969800365392;POINT (256.59230481966085 -91.79969800365392)
23042;256.59230481966085;229.54529123507456;POINT (256.59230481966085 229.54529123507456)
23043;256.59230481966085;240.28329123507456;POINT (256.59230481966085 240.28329123507456)
23044;256.59230481966085;561.6282804738031;POINT (256.59230481966085 561.6282804738031)
23045;256.59230481966085;572.366280473803;POINT (256.59230481966085 572.366280473803)
23046;256.59230484541325;-572.3662311677748;POINT (256.59230484541325 -572.3662311677748)
23047;256.59230484541325;-561.6282311677749;POINT (256.59230484541325 -561.6282311677749)
23048;256.59230484541325;-240.28324192904637;POINT (256.59230484541325 -240.28324192904637)
23049;256.59230484541325;-229.54524192904637;POINT (256.59230484541325 -229.54524192904637)
23050;256.59230484541325;91.79974730968212;POINT (256.59230484541325 91.79974730968212)
23051;256.59230484541325;102.53774730968212;POINT (256.59230484541325 102.53774730968212)
23052;256.59230484541325;423.8827365484106;POINT (256.59230484541325 423.8827365484106)
23053;256.59230484541325;434.6207365484106;POINT (256.59230484541325 434.6207365484106)
23054;256.59230486111187;-405.3247666053723;POINT (256.59230486111187 -405.3247666053723)
