robot_number;x [mm];y [mm];geometry
17460;102.0641016308364;301.79321187208467;POINT (102.0641016308364 301.79321187208467)
17461;102.0641016308364;312.53121187208467;POINT (102.0641016308364 312.53121187208467)
17462;105.16410157368672;-296.42416256605645;POINT (105.16410157368672 -296.42416256605645)
17463;105.16410157368672;-285.68616256605645;POINT (105.16410157368672 -285.68616256605645)
17464;105.16410157368672;-274.94816256605645;POINT (105.16410157368672 -274.94816256605645)
17465;105.16410157368672;-264.21016256605645;POINT (105.16410157368672 -264.21016256605645)
17466;105.16410157368672;-253.47216256605645;POINT (105.16410157368672 -253.47216256605645)
17467;105.16410157368672;35.65882667267203;POINT (105.16410157368672 35.65882667267203)
17468;105.16410157368672;46.39682667267203;POINT (105.16410157368672 46.39682667267203)
17469;105.16410157368672;57.13482667267203;POINT (105.16410157368672 57.13482667267203)
17470;105.16410157368672;67.87282667267202;POINT (105.16410157368672 67.87282667267202)
17471;105.16410157368672;78.61082667267202;POINT (105.16410157368672 78.61082667267202)
17472;105.16410157368672;367.7418159114005;POINT (105.16410157368672 367.7418159114005)
17473;105.16410157368672;378.4798159114005;POINT (105.16410157368672 378.4798159114005)
17474;105.16410157368672;389.2178159114005;POINT (105.16410157368672 389.2178159114005)
17475;105.16410157368672;399.9558159114005;POINT (105.16410157368672 399.9558159114005)
17476;105.16410157368672;410.6938159114005;POINT (105.16410157368672 410.6938159114005)
17477;105.16410157368674;-307.16216256605645;POINT (105.16410157368674 -307.16216256605645)
17478;105.16410157368674;24.920826672672028;POINT (105.16410157368674 24.920826672672028)
17479;105.16410157368674;357.0038159114005;POINT (105.16410157368674 357.0038159114005)
17480;105.16410158938537;-461.4656872423824;POINT (105.16410158938537 -461.4656872423824)
17481;105.16410158938537;-450.7276872423824;POINT (105.16410158938537 -450.7276872423824)
17482;105.16410158938537;-439.9896872423824;POINT (105.16410158938537 -439.9896872423824)
17483;105.16410158938537;-429.2516872423824;POINT (105.16410158938537 -429.2516872423824)
17484;105.16410158938537;-418.5136872423824;POINT (105.16410158938537 -418.5136872423824)
17485;105.16410158938537;-129.3826980036539;POINT (105.16410158938537 -129.3826980036539)
17486;105.16410158938537;-118.6446980036539;POINT (105.16410158938537 -118.6446980036539)
17487;105.16410158938537;-107.90669800365391;POINT (105.16410158938537 -107.90669800365391)
17488;105.16410158938537;-97.16869800365392;POINT (105.16410158938537 -97.16869800365392)
17489;105.16410158938537;-86.43069800365392;POINT (105.16410158938537 -86.43069800365392)
17490;105.16410158938537;202.7002912350746;POINT (105.16410158938537 202.7002912350746)
17491;105.16410158938537;213.4382912350746;POINT (105.16410158938537 213.4382912350746)
17492;105.16410158938537;224.1762912350746;POINT (105.16410158938537 224.1762912350746)
17493;105.16410158938537;234.9142912350746;POINT (105.16410158938537 234.9142912350746)
17494;105.16410158938537;245.65229123507459;POINT (105.16410158938537 245.65229123507459)
17495;105.16410158938537;534.7832804738032;POINT (105.16410158938537 534.7832804738032)
17496;105.16410158938537;545.5212804738031;POINT (105.16410158938537 545.5212804738031)
17497;105.16410158938537;556.2592804738032;POINT (105.16410158938537 556.2592804738032)
17498;105.16410158938537;566.9972804738031;POINT (105.16410158938537 566.9972804738031)
17499;105.16410158938537;577.7352804738032;POINT (105.16410158938537 577.7352804738032)
17500;105.16410158938538;-472.2036872423824;POINT (105.16410158938538 -472.2036872423824)
17501;105.16410158938538;-140.1206980036539;POINT (105.16410158938538 -140.1206980036539)
17502;105.16410158938538;191.9622912350746;POINT (105.16410158938538 191.9622912350746)
17503;105.16410158938538;524.0452804738031;POINT (105.16410158938538 524.0452804738031)
17504;105.16410161513775;-556.2592311677749;POINT (105.16410161513775 -556.2592311677749)
17505;105.16410161513775;-534.7832311677749;POINT (105.16410161513775 -534.7832311677749)
17506;105.16410161513775;-524.045231167775;POINT (105.16410161513775 -524.045231167775)
17507;105.16410161513775;-224.17624192904637;POINT (105.16410161513775 -224.17624192904637)
17508;105.16410161513775;-202.70024192904637;POINT (105.16410161513775 -202.70024192904637)
17509;105.16410161513775;-191.96224192904637;POINT (105.16410161513775 -191.96224192904637)
17510;105.16410161513775;107.90674730968212;POINT (105.16410161513775 107.90674730968212)
17511;105.16410161513775;129.38274730968212;POINT (105.16410161513775 129.38274730968212)
17512;105.16410161513775;140.12074730968212;POINT (105.16410161513775 140.12074730968212)
17513;105.16410161513775;439.98973654841063;POINT (105.16410161513775 439.98973654841063)
17514;105.16410161513775;461.46573654841063;POINT (105.16410161513775 461.46573654841063)
17515;105.16410161513775;472.2037365484106;POINT (105.16410161513775 472.2037365484106)
17516;105.16410161513777;-577.7352311677749;POINT (105.16410161513777 -577.7352311677749)
17517;105.16410161513777;-566.997231167775;POINT (105.16410161513777 -566.997231167775)
17518;105.16410161513777;-545.521231167775;POINT (105.16410161513777 -545.521231167775)
17519;105.16410161513777;-245.65224192904637;POINT (105.16410161513777 -245.65224192904637)
17520;105.16410161513777;-234.91424192904637;POINT (105.16410161513777 -234.91424192904637)
17521;105.16410161513777;-213.43824192904637;POINT (105.16410161513777 -213.43824192904637)
17522;105.16410161513777;86.43074730968212;POINT (105.16410161513777 86.43074730968212)
17523;105.16410161513777;97.16874730968212;POINT (105.16410161513777 97.16874730968212)
17524;105.16410161513777;118.64474730968212;POINT (105.16410161513777 118.64474730968212)
17525;105.16410161513777;418.51373654841063;POINT (105.16410161513777 418.51373654841063)
17526;105.16410161513777;429.25173654841063;POINT (105.16410161513777 429.25173654841063)
17527;105.16410161513777;450.7277365484106;POINT (105.16410161513777 450.7277365484106)
17528;105.1641016308364;-410.6937666053723;POINT (105.1641016308364 -410.6937666053723)
17529;105.1641016308364;-389.2177666053723;POINT (105.1641016308364 -389.2177666053723)
17530;105.1641016308364;-378.47976660537233;POINT (105.1641016308364 -378.47976660537233)
17531;105.1641016308364;-367.7417666053723;POINT (105.1641016308364 -367.7417666053723)
17532;105.1641016308364;-357.00376660537233;POINT (105.1641016308364 -357.00376660537233)
17533;105.1641016308364;-78.61077736664382;POINT (105.1641016308364 -78.61077736664382)
17534;105.1641016308364;-57.13477736664382;POINT (105.1641016308364 -57.13477736664382)
17535;105.1641016308364;-46.39677736664382;POINT (105.1641016308364 -46.39677736664382)
17536;105.1641016308364;-35.65877736664382;POINT (105.1641016308364 -35.65877736664382)
17537;105.1641016308364;-24.92077736664382;POINT (105.1641016308364 -24.92077736664382)
17538;105.1641016308364;253.47221187208467;POINT (105.1641016308364 253.47221187208467)
17539;105.1641016308364;274.9482118720847;POINT (105.1641016308364 274.9482118720847)
17540;105.1641016308364;285.68621187208464;POINT (105.1641016308364 285.68621187208464)
17541;105.1641016308364;296.4242118720847;POINT (105.1641016308364 296.4242118720847)
17542;105.1641016308364;307.16221187208464;POINT (105.1641016308364 307.16221187208464)
17543;105.16410163083641;-399.9557666053723;POINT (105.16410163083641 -399.9557666053723)
17544;105.16410163083641;-67.87277736664382;POINT (105.16410163083641 -67.87277736664382)
17545;105.16410163083641;264.2102118720847;POINT (105.16410163083641 264.2102118720847)
17546;105.7301269931698;-342.36193993270024;POINT (105.7301269931698 -342.36193993270024)
17547;105.7301269931698;-10.278950693971773;POINT (105.7301269931698 -10.278950693971773)
17548;105.7301269931698;321.80403854475674;POINT (105.7301269931698 321.80403854475674)
17549;105.73012701892219;-321.8039892387285;POINT (105.73012701892219 -321.8039892387285)
17550;105.73012701892219;10.278999999999996;POINT (105.73012701892219 10.278999999999996)
17551;105.73012701892219;342.3619892387285;POINT (105.73012701892219 342.3619892387285)
17552;107.46217780073867;-508.40343455206465;POINT (107.46217780073867 -508.40343455206465)
17553;107.46217780073867;-176.32044531333602;POINT (107.46217780073867 -176.32044531333602)
17554;107.46217780073867;155.76254392539246;POINT (107.46217780073867 155.76254392539246)
17555;107.46217780073867;487.8455331641209;POINT (107.46217780073867 487.8455331641209)
17556;107.46217782649107;-487.84548385809273;POINT (107.46217782649107 -487.84548385809273)
17557;107.46217782649107;-155.76249461936425;POINT (107.46217782649107 -155.76249461936425)
17558;107.46217782649107;176.32049461936424;POINT (107.46217782649107 176.32049461936424)
17559;107.46217782649107;508.4034838580927;POINT (107.46217782649107 508.4034838580927)
17560;108.26410157368673;-301.7931625660565;POINT (108.26410157368673 -301.7931625660565)
17561;108.26410157368673;-291.0551625660565;POINT (108.26410157368673 -291.0551625660565)
17562;108.26410157368673;-280.3171625660565;POINT (108.26410157368673 -280.3171625660565)
17563;108.26410157368673;-269.5791625660565;POINT (108.26410157368673 -269.5791625660565)
17564;108.26410157368673;-258.8411625660565;POINT (108.26410157368673 -258.8411625660565)
17565;108.26410157368673;30.289826672672028;POINT (108.26410157368673 30.289826672672028)
17566;108.26410157368673;41.02782667267203;POINT (108.26410157368673 41.02782667267203)
17567;108.26410157368673;51.76582667267203;POINT (108.26410157368673 51.76582667267203)
17568;108.26410157368673;62.50382667267203;POINT (108.26410157368673 62.50382667267203)
17569;108.26410157368673;73.24182667267202;POINT (108.26410157368673 73.24182667267202)
17570;108.26410157368673;362.3728159114005;POINT (108.26410157368673 362.3728159114005)
17571;108.26410157368673;373.1108159114005;POINT (108.26410157368673 373.1108159114005)
17572;108.26410157368673;383.8488159114005;POINT (108.26410157368673 383.8488159114005)
17573;108.26410157368673;394.5868159114005;POINT (108.26410157368673 394.5868159114005)
17574;108.26410157368673;405.3248159114005;POINT (108.26410157368673 405.3248159114005)
17575;108.26410158938538;-466.8346872423824;POINT (108.26410158938538 -466.8346872423824)
17576;108.26410158938538;-456.09668724238236;POINT (108.26410158938538 -456.09668724238236)
17577;108.26410158938538;-445.3586872423824;POINT (108.26410158938538 -445.3586872423824)
17578;108.26410158938538;-434.6206872423824;POINT (108.26410158938538 -434.6206872423824)
17579;108.26410158938538;-423.8826872423824;POINT (108.26410158938538 -423.8826872423824)
17580;108.26410158938538;-134.7516980036539;POINT (108.26410158938538 -134.7516980036539)
17581;108.26410158938538;-124.0136980036539;POINT (108.26410158938538 -124.0136980036539)
17582;108.26410158938538;-113.27569800365391;POINT (108.26410158938538 -113.27569800365391)
17583;108.26410158938538;-102.53769800365392;POINT (108.26410158938538 -102.53769800365392)
17584;108.26410158938538;-91.79969800365392;POINT (108.26410158938538 -91.79969800365392)
17585;108.26410158938538;197.3312912350746;POINT (108.26410158938538 197.3312912350746)
17586;108.26410158938538;208.0692912350746;POINT (108.26410158938538 208.0692912350746)
17587;108.26410158938538;218.80729123507456;POINT (108.26410158938538 218.80729123507456)
17588;108.26410158938538;229.54529123507456;POINT (108.26410158938538 229.54529123507456)
17589;108.26410158938538;240.28329123507456;POINT (108.26410158938538 240.28329123507456)
17590;108.26410158938538;529.4142804738032;POINT (108.26410158938538 529.4142804738032)
17591;108.26410158938538;540.1522804738032;POINT (108.26410158938538 540.1522804738032)
17592;108.26410158938538;550.8902804738032;POINT (108.26410158938538 550.8902804738032)
17593;108.26410158938538;561.6282804738032;POINT (108.26410158938538 561.6282804738032)
17594;108.26410158938538;572.3662804738032;POINT (108.26410158938538 572.3662804738032)
17595;108.26410161513776;-572.3662311677749;POINT (108.26410161513776 -572.3662311677749)
17596;108.26410161513776;-561.628231167775;POINT (108.26410161513776 -561.628231167775)
17597;108.26410161513776;-550.8902311677749;POINT (108.26410161513776 -550.8902311677749)
17598;108.26410161513776;-540.152231167775;POINT (108.26410161513776 -540.152231167775)
17599;108.26410161513776;-529.4142311677749;POINT (108.26410161513776 -529.4142311677749)
17600;108.26410161513776;-240.28324192904637;POINT (108.26410161513776 -240.28324192904637)
17601;108.26410161513776;-229.54524192904637;POINT (108.26410161513776 -229.54524192904637)
17602;108.26410161513776;-218.80724192904637;POINT (108.26410161513776 -218.80724192904637)
17603;108.26410161513776;-208.06924192904637;POINT (108.26410161513776 -208.06924192904637)
17604;108.26410161513776;-197.33124192904637;POINT (108.26410161513776 -197.33124192904637)
17605;108.26410161513776;91.79974730968212;POINT (108.26410161513776 91.79974730968212)
17606;108.26410161513776;102.53774730968212;POINT (108.26410161513776 102.53774730968212)
17607;108.26410161513776;113.27574730968212;POINT (108.26410161513776 113.27574730968212)
17608;108.26410161513776;124.01374730968212;POINT (108.26410161513776 124.01374730968212)
17609;108.26410161513776;134.75174730968212;POINT (108.26410161513776 134.75174730968212)
17610;108.26410161513776;423.8827365484106;POINT (108.26410161513776 423.8827365484106)
17611;108.26410161513776;434.6207365484106;POINT (108.26410161513776 434.6207365484106)
17612;108.26410161513776;445.3587365484106;POINT (108.26410161513776 445.3587365484106)
17613;108.26410161513776;456.0967365484106;POINT (108.26410161513776 456.0967365484106)
17614;108.26410161513776;466.8347365484106;POINT (108.26410161513776 466.8347365484106)
17615;108.2641016308364;-405.3247666053723;POINT (108.2641016308364 -405.3247666053723)
17616;108.2641016308364;-394.5867666053723;POINT (108.2641016308364 -394.5867666053723)
17617;108.2641016308364;-383.8487666053723;POINT (108.2641016308364 -383.8487666053723)
17618;108.2641016308364;-73.24177736664382;POINT (108.2641016308364 -73.24177736664382)
17619;108.2641016308364;-62.50377736664382;POINT (108.2641016308364 -62.50377736664382)
17620;108.2641016308364;-51.76577736664382;POINT (108.2641016308364 -51.76577736664382)
17621;108.2641016308364;258.84121187208467;POINT (108.2641016308364 258.84121187208467)
17622;108.2641016308364;269.57921187208467;POINT (108.2641016308364 269.57921187208467)
17623;108.2641016308364;280.31721187208467;POINT (108.2641016308364 280.31721187208467)
17624;108.26410163083641;-373.1107666053723;POINT (108.26410163083641 -373.1107666053723)
17625;108.26410163083641;-362.3727666053723;POINT (108.26410163083641 -362.3727666053723)
17626;108.26410163083641;-41.02777736664382;POINT (108.26410163083641 -41.02777736664382)
17627;108.26410163083641;-30.28977736664382;POINT (108.26410163083641 -30.28977736664382)
17628;108.26410163083641;291.05521187208467;POINT (108.26410163083641 291.05521187208467)
17629;108.26410163083641;301.79321187208467;POINT (108.26410163083641 301.79321187208467)
17630;108.8301269931698;-347.73093993270027;POINT (108.8301269931698 -347.73093993270027)
17631;108.8301269931698;-336.99293993270027;POINT (108.8301269931698 -336.99293993270027)
17632;108.8301269931698;-15.647950693971772;POINT (108.8301269931698 -15.647950693971772)
17633;108.8301269931698;-4.909950693971773;POINT (108.8301269931698 -4.909950693971773)
17634;108.8301269931698;316.4350385447567;POINT (108.8301269931698 316.4350385447567)
17635;108.8301269931698;327.1730385447567;POINT (108.8301269931698 327.1730385447567)
17636;108.8301270189222;-327.1729892387285;POINT (108.8301270189222 -327.1729892387285)
17637;108.8301270189222;-316.43498923872846;POINT (108.8301270189222 -316.43498923872846)
17638;108.8301270189222;4.909999999999997;POINT (108.8301270189222 4.909999999999997)
17639;108.8301270189222;15.647999999999996;POINT (108.8301270189222 15.647999999999996)
17640;108.8301270189222;336.99298923872846;POINT (108.8301270189222 336.99298923872846)
17641;108.8301270189222;347.7309892387285;POINT (108.8301270189222 347.7309892387285)
17642;110.56217780073867;-513.7724345520646;POINT (110.56217780073867 -513.7724345520646)
17643;110.56217780073867;-503.0344345520646;POINT (110.56217780073867 -503.0344345520646)
17644;110.56217780073867;-181.68944531333602;POINT (110.56217780073867 -181.68944531333602)
17645;110.56217780073867;-170.95144531333602;POINT (110.56217780073867 -170.95144531333602)
17646;110.56217780073867;150.39354392539246;POINT (110.56217780073867 150.39354392539246)
17647;110.56217780073867;161.13154392539246;POINT (110.56217780073867 161.13154392539246)
17648;110.56217780073867;482.47653316412095;POINT (110.56217780073867 482.47653316412095)
17649;110.56217780073867;493.21453316412095;POINT (110.56217780073867 493.21453316412095)
17650;110.56217782649108;-493.21448385809276;POINT (110.56217782649108 -493.21448385809276)
17651;110.56217782649108;-482.47648385809276;POINT (110.56217782649108 -482.47648385809276)
17652;110.56217782649108;-161.13149461936428;POINT (110.56217782649108 -161.13149461936428)
17653;110.56217782649108;-150.39349461936428;POINT (110.56217782649108 -150.39349461936428)
17654;110.56217782649108;170.9514946193642;POINT (110.56217782649108 170.9514946193642)
17655;110.56217782649108;181.6894946193642;POINT (110.56217782649108 181.6894946193642)
17656;110.56217782649108;503.0344838580927;POINT (110.56217782649108 503.0344838580927)
17657;110.56217782649108;513.7724838580928;POINT (110.56217782649108 513.7724838580928)
17658;111.36410157368672;-296.42416256605645;POINT (111.36410157368672 -296.42416256605645)
17659;111.36410157368672;-285.68616256605645;POINT (111.36410157368672 -285.68616256605645)
17660;111.36410157368672;-274.94816256605645;POINT (111.36410157368672 -274.94816256605645)
17661;111.36410157368672;-264.21016256605645;POINT (111.36410157368672 -264.21016256605645)
17662;111.36410157368672;-253.47216256605645;POINT (111.36410157368672 -253.47216256605645)
17663;111.36410157368672;35.65882667267203;POINT (111.36410157368672 35.65882667267203)
17664;111.36410157368672;46.39682667267203;POINT (111.36410157368672 46.39682667267203)
17665;111.36410157368672;57.13482667267203;POINT (111.36410157368672 57.13482667267203)
17666;111.36410157368672;67.87282667267202;POINT (111.36410157368672 67.87282667267202)
17667;111.36410157368672;78.61082667267202;POINT (111.36410157368672 78.61082667267202)
17668;111.36410157368672;367.7418159114005;POINT (111.36410157368672 367.7418159114005)
17669;111.36410157368672;378.4798159114005;POINT (111.36410157368672 378.4798159114005)
17670;111.36410157368672;389.2178159114005;POINT (111.36410157368672 389.2178159114005)
17671;111.36410157368672;399.9558159114005;POINT (111.36410157368672 399.9558159114005)
17672;111.36410157368672;410.6938159114005;POINT (111.36410157368672 410.6938159114005)
17673;111.36410158938537;-461.4656872423824;POINT (111.36410158938537 -461.4656872423824)
17674;111.36410158938537;-450.7276872423824;POINT (111.36410158938537 -450.7276872423824)
17675;111.36410158938537;-439.9896872423824;POINT (111.36410158938537 -439.9896872423824)
17676;111.36410158938537;-429.2516872423824;POINT (111.36410158938537 -429.2516872423824)
17677;111.36410158938537;-418.5136872423824;POINT (111.36410158938537 -418.5136872423824)
17678;111.36410158938537;-129.3826980036539;POINT (111.36410158938537 -129.3826980036539)
17679;111.36410158938537;-118.6446980036539;POINT (111.36410158938537 -118.6446980036539)
17680;111.36410158938537;-107.90669800365391;POINT (111.36410158938537 -107.90669800365391)
17681;111.36410158938537;-97.16869800365392;POINT (111.36410158938537 -97.16869800365392)
17682;111.36410158938537;-86.43069800365392;POINT (111.36410158938537 -86.43069800365392)
17683;111.36410158938537;202.7002912350746;POINT (111.36410158938537 202.7002912350746)
17684;111.36410158938537;213.4382912350746;POINT (111.36410158938537 213.4382912350746)
17685;111.36410158938537;224.1762912350746;POINT (111.36410158938537 224.1762912350746)
17686;111.36410158938537;234.9142912350746;POINT (111.36410158938537 234.9142912350746)
17687;111.36410158938537;245.65229123507459;POINT (111.36410158938537 245.65229123507459)
17688;111.36410158938537;534.7832804738032;POINT (111.36410158938537 534.7832804738032)
17689;111.36410158938537;545.5212804738031;POINT (111.36410158938537 545.5212804738031)
17690;111.36410158938537;556.2592804738032;POINT (111.36410158938537 556.2592804738032)
17691;111.36410158938537;566.9972804738031;POINT (111.36410158938537 566.9972804738031)
17692;111.36410158938537;577.7352804738032;POINT (111.36410158938537 577.7352804738032)
17693;111.36410161513776;-556.2592311677749;POINT (111.36410161513776 -556.2592311677749)
17694;111.36410161513776;-545.521231167775;POINT (111.36410161513776 -545.521231167775)
17695;111.36410161513776;-534.7832311677749;POINT (111.36410161513776 -534.7832311677749)
17696;111.36410161513776;-224.17624192904637;POINT (111.36410161513776 -224.17624192904637)
17697;111.36410161513776;-213.43824192904637;POINT (111.36410161513776 -213.43824192904637)
17698;111.36410161513776;-202.70024192904637;POINT (111.36410161513776 -202.70024192904637)
17699;111.36410161513776;107.90674730968212;POINT (111.36410161513776 107.90674730968212)
17700;111.36410161513776;118.64474730968212;POINT (111.36410161513776 118.64474730968212)
17701;111.36410161513776;129.38274730968212;POINT (111.36410161513776 129.38274730968212)
17702;111.36410161513776;439.98973654841063;POINT (111.36410161513776 439.98973654841063)
17703;111.36410161513776;450.7277365484106;POINT (111.36410161513776 450.7277365484106)
17704;111.36410161513776;461.46573654841063;POINT (111.36410161513776 461.46573654841063)
17705;111.36410161513777;-577.7352311677749;POINT (111.36410161513777 -577.7352311677749)
17706;111.36410161513777;-566.997231167775;POINT (111.36410161513777 -566.997231167775)
17707;111.36410161513777;-245.65224192904637;POINT (111.36410161513777 -245.65224192904637)
17708;111.36410161513777;-234.91424192904637;POINT (111.36410161513777 -234.91424192904637)
17709;111.36410161513777;86.43074730968212;POINT (111.36410161513777 86.43074730968212)
17710;111.36410161513777;97.16874730968212;POINT (111.36410161513777 97.16874730968212)
17711;111.36410161513777;418.51373654841063;POINT (111.36410161513777 418.51373654841063)
17712;111.36410161513777;429.25173654841063;POINT (111.36410161513777 429.25173654841063)
17713;111.3641016308364;-389.2177666053723;POINT (111.3641016308364 -389.2177666053723)
17714;111.3641016308364;-378.47976660537233;POINT (111.3641016308364 -378.47976660537233)
17715;111.3641016308364;-367.7417666053723;POINT (111.3641016308364 -367.7417666053723)
17716;111.3641016308364;-57.13477736664382;POINT (111.3641016308364 -57.13477736664382)
17717;111.3641016308364;-46.39677736664382;POINT (111.3641016308364 -46.39677736664382)
17718;111.3641016308364;-35.65877736664382;POINT (111.3641016308364 -35.65877736664382)
17719;111.3641016308364;274.9482118720847;POINT (111.3641016308364 274.9482118720847)
17720;111.3641016308364;285.68621187208464;POINT (111.3641016308364 285.68621187208464)
17721;111.3641016308364;296.4242118720847;POINT (111.3641016308364 296.4242118720847)
17722;111.36410163083642;-410.6937666053723;POINT (111.36410163083642 -410.6937666053723)
17723;111.36410163083642;-399.9557666053723;POINT (111.36410163083642 -399.9557666053723)
17724;111.36410163083642;-78.61077736664382;POINT (111.36410163083642 -78.61077736664382)
17725;111.36410163083642;-67.87277736664382;POINT (111.36410163083642 -67.87277736664382)
17726;111.36410163083642;253.47221187208467;POINT (111.36410163083642 253.47221187208467)
17727;111.36410163083642;264.2102118720847;POINT (111.36410163083642 264.2102118720847)
17728;111.93012699316981;-353.09993993270024;POINT (111.93012699316981 -353.09993993270024)
17729;111.93012699316981;-342.36193993270024;POINT (111.93012699316981 -342.36193993270024)
17730;111.93012699316981;-21.016950693971772;POINT (111.93012699316981 -21.016950693971772)
17731;111.93012699316981;-10.278950693971773;POINT (111.93012699316981 -10.278950693971773)
17732;111.93012699316981;311.06603854475674;POINT (111.93012699316981 311.06603854475674)
17733;111.93012699316981;321.80403854475674;POINT (111.93012699316981 321.80403854475674)
17734;111.93012701892219;-321.8039892387285;POINT (111.93012701892219 -321.8039892387285)
17735;111.93012701892219;10.278999999999996;POINT (111.93012701892219 10.278999999999996)
17736;111.93012701892219;342.3619892387285;POINT (111.93012701892219 342.3619892387285)
17737;111.9301270189222;-311.0659892387285;POINT (111.9301270189222 -311.0659892387285)
17738;111.9301270189222;21.016999999999996;POINT (111.9301270189222 21.016999999999996)
17739;111.9301270189222;353.0999892387285;POINT (111.9301270189222 353.0999892387285)
17740;113.66217780073869;-519.1414345520647;POINT (113.66217780073869 -519.1414345520647)
17741;113.66217780073869;-508.40343455206465;POINT (113.66217780073869 -508.40343455206465)
17742;113.66217780073869;-187.05844531333602;POINT (113.66217780073869 -187.05844531333602)
17743;113.66217780073869;-176.32044531333602;POINT (113.66217780073869 -176.32044531333602)
17744;113.66217780073869;145.02454392539246;POINT (113.66217780073869 145.02454392539246)
17745;113.66217780073869;155.76254392539246;POINT (113.66217780073869 155.76254392539246)
17746;113.66217780073869;477.1075331641209;POINT (113.66217780073869 477.1075331641209)
17747;113.66217780073869;487.8455331641209;POINT (113.66217780073869 487.8455331641209)
17748;113.66217782649107;-487.84548385809273;POINT (113.66217782649107 -487.84548385809273)
17749;113.66217782649107;-477.10748385809273;POINT (113.66217782649107 -477.10748385809273)
17750;113.66217782649107;-155.76249461936425;POINT (113.66217782649107 -155.76249461936425)
17751;113.66217782649107;-145.02449461936425;POINT (113.66217782649107 -145.02449461936425)
17752;113.66217782649107;176.32049461936424;POINT (113.66217782649107 176.32049461936424)
17753;113.66217782649107;187.05849461936424;POINT (113.66217782649107 187.05849461936424)
17754;113.66217782649107;508.4034838580927;POINT (113.66217782649107 508.4034838580927)
17755;113.66217782649107;519.1414838580927;POINT (113.66217782649107 519.1414838580927)
17756;114.46410157368673;-291.0551625660565;POINT (114.46410157368673 -291.0551625660565)
17757;114.46410157368673;-280.3171625660565;POINT (114.46410157368673 -280.3171625660565)
17758;114.46410157368673;-269.5791625660565;POINT (114.46410157368673 -269.5791625660565)
17759;114.46410157368673;-258.8411625660565;POINT (114.46410157368673 -258.8411625660565)
17760;114.46410157368673;41.02782667267203;POINT (114.46410157368673 41.02782667267203)
17761;114.46410157368673;51.76582667267203;POINT (114.46410157368673 51.76582667267203)
17762;114.46410157368673;62.50382667267203;POINT (114.46410157368673 62.50382667267203)
17763;114.46410157368673;73.24182667267202;POINT (114.46410157368673 73.24182667267202)
17764;114.46410157368673;373.1108159114005;POINT (114.46410157368673 373.1108159114005)
17765;114.46410157368673;383.8488159114005;POINT (114.46410157368673 383.8488159114005)
17766;114.46410157368673;394.5868159114005;POINT (114.46410157368673 394.5868159114005)
17767;114.46410157368673;405.3248159114005;POINT (114.46410157368673 405.3248159114005)
17768;114.46410158938538;-456.09668724238236;POINT (114.46410158938538 -456.09668724238236)
17769;114.46410158938538;-445.3586872423824;POINT (114.46410158938538 -445.3586872423824)
17770;114.46410158938538;-434.6206872423824;POINT (114.46410158938538 -434.6206872423824)
17771;114.46410158938538;-423.8826872423824;POINT (114.46410158938538 -423.8826872423824)
17772;114.46410158938538;-124.0136980036539;POINT (114.46410158938538 -124.0136980036539)
17773;114.46410158938538;-113.27569800365391;POINT (114.46410158938538 -113.27569800365391)
17774;114.46410158938538;-102.53769800365392;POINT (114.46410158938538 -102.53769800365392)
17775;114.46410158938538;-91.79969800365392;POINT (114.46410158938538 -91.79969800365392)
17776;114.46410158938538;208.0692912350746;POINT (114.46410158938538 208.0692912350746)
17777;114.46410158938538;218.80729123507456;POINT (114.46410158938538 218.80729123507456)
17778;114.46410158938538;229.54529123507456;POINT (114.46410158938538 229.54529123507456)
17779;114.46410158938538;240.28329123507456;POINT (114.46410158938538 240.28329123507456)
17780;114.46410158938538;540.1522804738032;POINT (114.46410158938538 540.1522804738032)
17781;114.46410158938538;550.8902804738032;POINT (114.46410158938538 550.8902804738032)
17782;114.46410158938538;561.6282804738032;POINT (114.46410158938538 561.6282804738032)
17783;114.46410158938538;572.3662804738032;POINT (114.46410158938538 572.3662804738032)
17784;114.46410161513775;-561.628231167775;POINT (114.46410161513775 -561.628231167775)
17785;114.46410161513775;-550.8902311677749;POINT (114.46410161513775 -550.8902311677749)
17786;114.46410161513775;-229.54524192904637;POINT (114.46410161513775 -229.54524192904637)
17787;114.46410161513775;-218.80724192904637;POINT (114.46410161513775 -218.80724192904637)
17788;114.46410161513775;102.53774730968212;POINT (114.46410161513775 102.53774730968212)
17789;114.46410161513775;113.27574730968212;POINT (114.46410161513775 113.27574730968212)
17790;114.46410161513775;434.6207365484106;POINT (114.46410161513775 434.6207365484106)
17791;114.46410161513775;445.3587365484106;POINT (114.46410161513775 445.3587365484106)
17792;114.46410161513776;-572.3662311677749;POINT (114.46410161513776 -572.3662311677749)
17793;114.46410161513776;-540.152231167775;POINT (114.46410161513776 -540.152231167775)
17794;114.46410161513776;-240.28324192904637;POINT (114.46410161513776 -240.28324192904637)
17795;114.46410161513776;-208.06924192904637;POINT (114.46410161513776 -208.06924192904637)
17796;114.46410161513776;91.79974730968212;POINT (114.46410161513776 91.79974730968212)
17797;114.46410161513776;124.01374730968212;POINT (114.46410161513776 124.01374730968212)
17798;114.46410161513776;423.8827365484106;POINT (114.46410161513776 423.8827365484106)
17799;114.46410161513776;456.0967365484106;POINT (114.46410161513776 456.0967365484106)
17800;114.4641016308364;-394.5867666053723;POINT (114.4641016308364 -394.5867666053723)
